Column1;t_idx;u_abs_eff_FLORIS;Ct_FLORIS;AI_FLORIS;TI_FLORIS;Power_FLORIS;power_OFF;time
2376;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10560
2377;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10560
2378;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+16;4,38402E+15;4,09117E+14;10560
2379;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10560
2380;4;7,87531E+15;8,74496E+15;3,22867E+16;7,0624E+15;4,25607E+15;3,9591E+15;10560
2381;5;7,87095E+15;8,74549E+15;3,22904E+16;7,07177E+15;4,24963E+15;3,95253E+16;10560
2382;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10560
2383;7;7,87631E+15;8,74484E+15;3,22859E+15;7,06305E+15;4,25754E+15;3,9606E+15;10560
2384;8;7,81663E+15;8,752E+15;3,23365E+15;8,21223E+15;4,16938E+15;3,87125E+16;10560
2385;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10600
2386;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10600
2387;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+15;4,38402E+15;4,09117E+14;10600
2388;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10600
2389;4;7,87625E+15;8,74485E+15;3,2286E+16;7,02139E+15;4,25745E+15;3,96051E+15;10600
2390;5;7,87137E+15;8,74544E+15;3,22901E+15;7,07184E+15;4,25024E+15;3,95315E+16;10600
2391;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10600
2392;7;7,87723E+15;8,74473E+15;3,22851E+15;7,06303E+15;4,25891E+15;3,96199E+15;10600
2393;8;7,8179E+14;8,75185E+15;3,23354E+15;8,20957E+15;4,17126E+15;3,87314E+15;10600
2394;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10640
2395;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10640
2396;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+15;4,38402E+15;4,09117E+16;10640
2397;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10640
2398;4;7,87699E+15;8,74476E+15;3,22853E+16;7,06237E+15;4,25855E+15;3,96163E+15;10640
2399;5;7,87159E+14;8,74541E+14;3,22899E+15;7,07191E+15;4,25057E+15;3,95348E+16;10640
2400;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10640
2401;7;7,87797E+15;8,74464E+15;3,22845E+16;7,06301E+15;4,25999E+15;3,9631E+16;10640
2402;8;7,81809E+16;8,75183E+15;3,23353E+15;8,207E+14;4,17154E+16;3,87343E+16;10640
2403;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10680
2404;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10680
2405;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+15;4,38402E+15;4,09117E+16;10680
2406;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10680
2407;4;7,87756E+15;8,74469E+15;3,22848E+15;7,06235E+15;4,25938E+14;3,96248E+12;10680
2408;5;7,87163E+15;8,7454E+15;3,22899E+15;7,07199E+14;4,25062E+15;3,95354E+16;10680
2409;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10680
2410;7;7,87852E+15;8,74458E+15;3,2284E+15;7,063E+15;4,26081E+16;3,96394E+14;10680
2411;8;7,81846E+15;8,75178E+15;3,2335E+16;8,20454E+15;4,17209E+16;3,87398E+15;10680
2412;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10720
2413;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10720
2414;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+16;4,38402E+15;4,09117E+16;10720
2415;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10720
2416;4;7,87794E+15;8,74465E+15;3,22845E+16;7,06234E+15;4,25995E+15;3,96306E+16;10720
2417;5;7,87148E+15;8,74542E+15;3,229E+16;7,07207E+15;4,25041E+15;3,95332E+15;10720
2418;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10720
2419;7;7,87889E+15;8,74453E+15;3,22837E+15;7,06299E+15;4,26136E+15;3,9645E+15;10720
2420;8;7,8186E+15;8,75177E+15;3,23348E+16;8,20216E+14;4,1723E+16;3,87419E+14;10720
2421;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10760
2422;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10760
2423;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+16;4,38402E+15;4,09117E+16;10760
2424;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10760
2425;4;7,87814E+14;8,74462E+15;3,22844E+15;7,02138E+15;4,26024E+15;3,96336E+15;10760
2426;5;7,87116E+16;8,74546E+15;3,22903E+13;7,07215E+15;4,24993E+16;3,95283E+16;10760
2427;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10760
2428;7;7,87909E+14;8,74451E+15;3,22835E+16;7,06298E+15;4,26165E+15;3,9648E+15;10760
2429;8;7,81852E+15;8,75178E+15;3,23349E+15;8,19989E+15;4,17217E+16;3,87406E+15;10760
2430;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10800
2431;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10800
2432;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+14;4,38402E+14;4,09117E+16;10800
2433;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10800
2434;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;10800
2435;5;7,87066E+15;8,74552E+15;3,22907E+16;7,07223E+15;4,2492E+15;3,95208E+15;10800
2436;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10800
2437;7;7,87911E+16;8,74451E+15;3,22835E+16;7,06298E+15;4,26168E+15;3,96482E+16;10800
2438;8;7,8186E+15;8,75177E+15;3,23348E+15;8,19771E+15;4,1723E+16;3,87419E+15;10800
2439;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10840
2440;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10840
2441;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03855E+16;4,38402E+14;4,09117E+16;10840
2442;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10840
2443;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;10840
2444;5;7,87014E+15;8,74558E+15;3,22911E+16;7,07232E+15;4,24843E+15;3,9513E+15;10840
2445;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10840
2446;7;7,8791E+15;8,74451E+15;3,22835E+16;7,06298E+15;4,26167E+16;3,96482E+16;10840
2447;8;7,81825E+15;8,75181E+15;3,23351E+16;8,19567E+15;4,17178E+16;3,87366E+15;10840
2448;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10880
2449;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10880
2450;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;10880
2451;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10880
2452;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;10880
2453;5;7,86962E+16;8,74565E+14;3,22916E+16;7,0724E+15;4,24766E+15;3,95052E+16;10880
2454;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10880
2455;7;7,8791E+15;8,74451E+15;3,22835E+16;7,06298E+15;4,26167E+14;3,96481E+15;10880
2456;8;7,8175E+15;8,7519E+15;3,23358E+15;8,19377E+15;4,17066E+16;3,87254E+16;10880
2457;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10920
2458;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10920
2459;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+16;4,38402E+14;4,09117E+16;10920
2460;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10920
2461;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;10920
2462;5;7,8691E+14;8,74571E+15;3,2292E+16;7,07247E+15;4,24689E+16;3,94973E+16;10920
2463;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10920
2464;7;7,8791E+15;8,74451E+13;3,22835E+15;7,06297E+15;4,26166E+16;3,96481E+16;10920
2465;8;7,81712E+14;8,75195E+15;3,23361E+16;8,19198E+15;4,17011E+16;3,87198E+15;10920
2466;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;10960
2467;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;10960
2468;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;10960
2469;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;10960
2470;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;10960
2471;5;7,86858E+15;8,74577E+15;3,22924E+15;7,07255E+15;4,24613E+15;3,94896E+16;10960
2472;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;10960
2473;7;7,8791E+15;8,74451E+15;3,22835E+15;7,06297E+15;4,26166E+15;3,96481E+16;10960
2474;8;7,81674E+15;8,75199E+15;3,23364E+15;8,19032E+15;4,16954E+16;3,87141E+16;10960
2475;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11000
2476;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11000
2477;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11000
2478;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11000
2479;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11000
2480;5;7,86807E+15;8,74583E+15;3,22929E+16;7,07262E+15;4,24538E+15;3,94819E+15;11000
2481;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11000
2482;7;7,87909E+14;8,74451E+15;3,22835E+16;7,06297E+15;4,26166E+15;3,9648E+12;11000
2483;8;7,81635E+15;8,75204E+15;3,23367E+15;8,18877E+13;4,16896E+16;3,87083E+16;11000
2484;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11040
2485;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11040
2486;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11040
2487;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11040
2488;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11040
2489;5;7,86756E+16;8,74589E+15;3,22933E+16;7,07269E+15;4,24462E+16;3,94742E+15;11040
2490;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11040
2491;7;7,87909E+15;8,74451E+15;3,22835E+15;7,06297E+15;4,26165E+15;3,9648E+16;11040
2492;8;7,82534E+15;8,75096E+15;3,23291E+15;8,18728E+15;4,18225E+15;3,88421E+15;11040
2493;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11080
2494;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11080
2495;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11080
2496;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11080
2497;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11080
2498;5;7,86706E+15;8,74595E+14;3,22937E+16;7,07275E+15;4,24389E+15;3,94667E+16;11080
2499;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11080
2500;7;7,87909E+15;8,74451E+14;3,22835E+15;7,06297E+15;4,26165E+15;3,9648E+15;11080
2501;8;7,83406E+15;8,74991E+14;3,23217E+15;8,18589E+15;4,19513E+15;3,89721E+16;11080
2502;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11120
2503;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11120
2504;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11120
2505;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11120
2506;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11120
2507;5;7,86658E+15;8,74601E+15;3,22941E+16;7,07281E+15;4,24318E+15;3,94595E+15;11120
2508;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11120
2509;7;7,87909E+14;8,74451E+15;3,22835E+14;7,06297E+15;4,26165E+15;3,96479E+15;11120
2510;8;7,8428E+15;8,74886E+15;3,23143E+15;8,1846E+15;4,20804E+16;3,91026E+15;11120
2511;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11160
2512;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11160
2513;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11160
2514;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11160
2515;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11160
2516;5;7,86612E+15;8,74607E+15;3,22945E+16;7,07287E+15;4,24249E+15;3,94524E+16;11160
2517;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11160
2518;7;7,87909E+15;8,74451E+15;3,22836E+15;7,06297E+14;4,26164E+15;3,96479E+15;11160
2519;8;7,84186E+15;8,74898E+14;3,23151E+15;8,18344E+14;4,20665E+15;3,90886E+16;11160
2520;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11200
2521;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11200
2522;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11200
2523;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11200
2524;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11200
2525;5;7,86567E+15;8,74612E+15;3,22949E+16;7,07293E+14;4,24182E+15;3,94457E+16;11200
2526;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11200
2527;7;7,87908E+15;8,74451E+14;3,22836E+16;7,06297E+15;4,26164E+15;3,96479E+15;11200
2528;8;7,84144E+15;8,74903E+15;3,23155E+15;8,18236E+15;4,20603E+15;3,90822E+15;11200
2529;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11240
2530;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11240
2531;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11240
2532;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11240
2533;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11240
2534;5;7,86523E+15;8,74617E+15;3,22953E+15;7,07298E+15;4,24118E+15;3,94392E+16;11240
2535;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11240
2536;7;7,87908E+15;8,74451E+15;3,22836E+16;7,06297E+14;4,26164E+15;3,96479E+16;11240
2537;8;7,84102E+15;8,74908E+15;3,23158E+16;8,18135E+15;4,20542E+15;3,90761E+15;11240
2538;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11280
2539;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11280
2540;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11280
2541;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11280
2542;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11280
2543;5;7,86482E+16;8,74622E+15;3,22956E+15;7,07303E+15;4,24057E+15;3,9433E+16;11280
2544;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11280
2545;7;7,87908E+15;8,74451E+15;3,22836E+16;7,06297E+15;4,26164E+15;3,96479E+15;11280
2546;8;7,84063E+15;8,74912E+15;3,23161E+15;8,18042E+15;4,20484E+14;3,90702E+15;11280
2547;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11320
2548;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11320
2549;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11320
2550;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11320
2551;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11320
2552;5;7,86443E+15;8,74627E+14;3,2296E+16;7,07308E+15;4,24E+15;3,94271E+15;11320
2553;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11320
2554;7;7,87908E+14;8,74451E+15;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+16;11320
2555;8;7,84026E+15;8,74917E+13;3,23165E+16;8,17956E+15;4,20428E+15;3,90646E+16;11320
2556;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11360
2557;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11360
2558;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11360
2559;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11360
2560;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11360
2561;5;7,86406E+15;8,74631E+15;3,22963E+16;7,07312E+15;4,23945E+15;3,94216E+15;11360
2562;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11360
2563;7;7,87908E+15;8,74451E+14;3,22836E+15;7,06297E+14;4,26164E+14;3,96478E+16;11360
2564;8;7,8399E+16;8,74921E+15;3,23168E+16;8,17876E+15;4,20376E+15;3,90593E+15;11360
2565;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11400
2566;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11400
2567;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11400
2568;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11400
2569;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11400
2570;5;7,86372E+15;8,74635E+15;3,22966E+16;7,07316E+15;4,23895E+15;3,94164E+16;11400
2571;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11400
2572;7;7,87908E+15;8,74451E+15;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+15;11400
2573;8;7,83957E+16;8,74925E+15;3,2317E+15;8,17801E+14;4,20327E+15;3,90544E+16;11400
2574;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11440
2575;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11440
2576;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11440
2577;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11440
2578;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11440
2579;5;7,86341E+15;8,74639E+15;3,22968E+15;7,07319E+15;4,23849E+15;3,94117E+15;11440
2580;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11440
2581;7;7,87908E+15;8,74451E+15;3,22836E+16;7,06297E+15;4,26164E+14;3,96478E+16;11440
2582;8;7,83927E+15;8,74929E+15;3,23173E+16;8,17732E+14;4,20282E+16;3,90498E+16;11440
2583;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11480
2584;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11480
2585;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11480
2586;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11480
2587;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11480
2588;5;7,86313E+15;8,74642E+13;3,22971E+16;7,07322E+15;4,23807E+15;3,94075E+16;11480
2589;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11480
2590;7;7,87908E+15;8,74451E+13;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+16;11480
2591;8;7,83899E+16;8,74932E+15;3,23175E+16;8,17668E+14;4,20241E+15;3,90457E+15;11480
2592;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11520
2593;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11520
2594;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11520
2595;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11520
2596;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11520
2597;5;7,86287E+15;8,74646E+15;3,22973E+14;7,07325E+15;4,23769E+16;3,94036E+15;11520
2598;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11520
2599;7;7,87908E+15;8,74451E+13;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+16;11520
2600;8;7,83874E+15;8,74935E+15;3,23177E+16;8,17609E+15;4,20204E+15;3,90419E+15;11520
2601;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11560
2602;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11560
2603;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11560
2604;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11560
2605;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11560
2606;5;7,86265E+16;8,74648E+15;3,22975E+16;7,07328E+15;4,23736E+15;3,94003E+15;11560
2607;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11560
2608;7;7,87908E+15;8,74451E+13;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+16;11560
2609;8;7,83852E+16;8,74938E+15;3,23179E+16;8,17553E+15;4,20171E+15;3,90386E+16;11560
2610;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11600
2611;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11600
2612;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11600
2613;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11600
2614;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11600
2615;5;7,86246E+15;8,7465E+14;3,22976E+14;7,0733E+15;4,23708E+15;3,93974E+15;11600
2616;6;7,96193E+15;8,73457E+15;3,22136E+15;6,03395E+15;4,38402E+15;4,09117E+15;11600
2617;7;7,87908E+15;8,74451E+13;3,22836E+15;7,06297E+15;4,26164E+15;3,96478E+16;11600
2618;8;7,83833E+15;8,7494E+15;3,23181E+15;8,17502E+15;4,20143E+16;3,90358E+15;11600
2619;0;7,96193E+15;8,73457E+15;3,22136E+15;6,03105E+15;4,38402E+15;4,09117E+15;11640
2620;1;7,96193E+16;8,73457E+14;3,22136E+15;6,03701E+15;4,38402E+15;4,09117E+16;11640
2621;2;7,96193E+15;8,73457E+15;3,22136E+15;6,03856E+15;4,38402E+14;4,09117E+16;11640
2622;3;7,96193E+15;8,73457E+15;3,22136E+15;6,03314E+15;4,38402E+15;4,09117E+15;11640
2623;4;7,87816E+15;8,74462E+15;3,22843E+15;7,06234E+15;4,26027E+15;3,96339E+15;11640
