t_idx,yaw,orientation,wind_dir,time
2518,7,0.0,235.0,235.0,1116.0
2519,8,0.0,235.0,235.0,1116.0
2520,0,0.0,235.0,235.0,1120.0
2521,1,0.0,235.0,235.0,1120.0
2522,2,0.0,235.0,235.0,1120.0
2523,3,0.0,235.0,235.0,1120.0
2524,4,0.0,235.0,235.0,1120.0
2525,5,0.0,235.0,235.0,1120.0
2526,6,0.0,235.0,235.0,1120.0
2527,7,0.0,235.0,235.0,1120.0
2528,8,0.0,235.0,235.0,1120.0
2529,0,0.0,235.0,235.0,1124.0
2530,1,0.0,235.0,235.0,1124.0
2531,2,0.0,235.0,235.0,1124.0
2532,3,0.0,235.0,235.0,1124.0
2533,4,0.0,235.0,235.0,1124.0
2534,5,0.0,235.0,235.0,1124.0
2535,6,0.0,235.0,235.0,1124.0
2536,7,0.0,235.0,235.0,1124.0
2537,8,0.0,235.0,235.0,1124.0
2538,0,0.0,235.0,235.0,1128.0
2539,1,0.0,235.0,235.0,1128.0
2540,2,0.0,235.0,235.0,1128.0
2541,3,0.0,235.0,235.0,1128.0
2542,4,0.0,235.0,235.0,1128.0
2543,5,0.0,235.0,235.0,1128.0
2544,6,0.0,235.0,235.0,1128.0
2545,7,0.0,235.0,235.0,1128.0
2546,8,0.0,235.0,235.0,1128.0
2547,0,0.0,235.0,235.0,1132.0
2548,1,0.0,235.0,235.0,1132.0
2549,2,0.0,235.0,235.0,1132.0
2550,3,0.0,235.0,235.0,1132.0
2551,4,0.0,235.0,235.0,1132.0
2552,5,0.0,235.0,235.0,1132.0
2553,6,0.0,235.0,235.0,1132.0
2554,7,0.0,235.0,235.0,1132.0
2555,8,0.0,235.0,235.0,1132.0
2556,0,0.0,235.0,235.0,1136.0
2557,1,0.0,235.0,235.0,1136.0
2558,2,0.0,235.0,235.0,1136.0
2559,3,0.0,235.0,235.0,1136.0
2560,4,0.0,235.0,235.0,1136.0
2561,5,0.0,235.0,235.0,1136.0
2562,6,0.0,235.0,235.0,1136.0
2563,7,0.0,235.0,235.0,1136.0
2564,8,0.0,235.0,235.0,1136.0
2565,0,0.0,235.0,235.0,1140.0
2566,1,0.0,235.0,235.0,1140.0
2567,2,0.0,235.0,235.0,1140.0
2568,3,0.0,235.0,235.0,1140.0
2569,4,0.0,235.0,235.0,1140.0
2570,5,0.0,235.0,235.0,1140.0
2571,6,0.0,235.0,235.0,1140.0
2572,7,0.0,235.0,235.0,1140.0
2573,8,0.0,235.0,235.0,1140.0
2574,0,0.0,235.0,235.0,1144.0
2575,1,0.0,235.0,235.0,1144.0
2576,2,0.0,235.0,235.0,1144.0
2577,3,0.0,235.0,235.0,1144.0
2578,4,0.0,235.0,235.0,1144.0
2579,5,0.0,235.0,235.0,1144.0
2580,6,0.0,235.0,235.0,1144.0
2581,7,0.0,235.0,235.0,1144.0
2582,8,0.0,235.0,235.0,1144.0
2583,0,0.0,235.0,235.0,1148.0
2584,1,0.0,235.0,235.0,1148.0
2585,2,0.0,235.0,235.0,1148.0
2586,3,0.0,235.0,235.0,1148.0
2587,4,0.0,235.0,235.0,1148.0
2588,5,0.0,235.0,235.0,1148.0
2589,6,0.0,235.0,235.0,1148.0
2590,7,0.0,235.0,235.0,1148.0
2591,8,0.0,235.0,235.0,1148.0
2592,0,0.0,235.0,235.0,1152.0
2593,1,0.0,235.0,235.0,1152.0
2594,2,0.0,235.0,235.0,1152.0
2595,3,0.0,235.0,235.0,1152.0
2596,4,0.0,235.0,235.0,1152.0
2597,5,0.0,235.0,235.0,1152.0
2598,6,0.0,235.0,235.0,1152.0
2599,7,0.0,235.0,235.0,1152.0
2600,8,0.0,235.0,235.0,1152.0
2601,0,0.0,235.0,235.0,1156.0
2602,1,0.0,235.0,235.0,1156.0
2603,2,0.0,235.0,235.0,1156.0
2604,3,0.0,235.0,235.0,1156.0
2605,4,0.0,235.0,235.0,1156.0
2606,5,0.0,235.0,235.0,1156.0
2607,6,0.0,235.0,235.0,1156.0
2608,7,0.0,235.0,235.0,1156.0
2609,8,0.0,235.0,235.0,1156.0
2610,0,0.0,235.0,235.0,1160.0
2611,1,0.0,235.0,235.0,1160.0
2612,2,0.0,235.0,235.0,1160.0
2613,3,0.0,235.0,235.0,1160.0
2614,4,0.0,235.0,235.0,1160.0
2615,5,0.0,235.0,235.0,1160.0
2616,6,0.0,235.0,235.0,1160.0
2617,7,0.0,235.0,235.0,1160.0
2618,8,0.0,235.0,235.0,1160.0
2619,0,0.0,235.0,235.0,1164.0
2620,1,0.0,235.0,235.0,1164.0
2621,2,0.0,235.0,235.0,1164.0
2622,3,0.0,235.0,235.0,1164.0
2623,4,0.0,235.0,235.0,1164.0
2624,5,0.0,235.0,235.0,1164.0
2625,6,0.0,235.0,235.0,1164.0
2626,7,0.0,235.0,235.0,1164.0
2627,8,0.0,235.0,235.0,1164.0
2628,0,0.0,235.0,235.0,1168.0
2629,1,0.0,235.0,235.0,1168.0
2630,2,0.0,235.0,235.0,1168.0
2631,3,0.0,235.0,235.0,1168.0
2632,4,0.0,235.0,235.0,1168.0
2633,5,0.0,235.0,235.0,1168.0
2634,6,0.0,235.0,235.0,1168.0
2635,7,0.0,235.0,235.0,1168.0
2636,8,0.0,235.0,235.0,1168.0
2637,0,0.0,235.0,235.0,1172.0
2638,1,0.0,235.0,235.0,1172.0
2639,2,0.0,235.0,235.0,1172.0
2640,3,0.0,235.0,235.0,1172.0
2641,4,0.0,235.0,235.0,1172.0
2642,5,0.0,235.0,235.0,1172.0
2643,6,0.0,235.0,235.0,1172.0
2644,7,0.0,235.0,235.0,1172.0
2645,8,0.0,235.0,235.0,1172.0
2646,0,0.0,235.0,235.0,1176.0
2647,1,0.0,235.0,235.0,1176.0
2648,2,0.0,235.0,235.0,1176.0
2649,3,0.0,235.0,235.0,1176.0
2650,4,0.0,235.0,235.0,1176.0
2651,5,0.0,235.0,235.0,1176.0
2652,6,0.0,235.0,235.0,1176.0
2653,7,0.0,235.0,235.0,1176.0
2654,8,0.0,235.0,235.0,1176.0
2655,0,0.0,235.0,235.0,1180.0
2656,1,0.0,235.0,235.0,1180.0
2657,2,0.0,235.0,235.0,1180.0
2658,3,0.0,235.0,235.0,1180.0
2659,4,0.0,235.0,235.0,1180.0
2660,5,0.0,235.0,235.0,1180.0
2661,6,0.0,235.0,235.0,1180.0
2662,7,0.0,235.0,235.0,1180.0
2663,8,0.0,235.0,235.0,1180.0
2664,0,0.0,235.0,235.0,1184.0
2665,1,0.0,235.0,235.0,1184.0
2666,2,0.0,235.0,235.0,1184.0
2667,3,0.0,235.0,235.0,1184.0
2668,4,0.0,235.0,235.0,1184.0
2669,5,0.0,235.0,235.0,1184.0
2670,6,0.0,235.0,235.0,1184.0
2671,7,0.0,235.0,235.0,1184.0
2672,8,0.0,235.0,235.0,1184.0
2673,0,0.0,235.0,235.0,1188.0
2674,1,0.0,235.0,235.0,1188.0
2675,2,0.0,235.0,235.0,1188.0
2676,3,0.0,235.0,235.0,1188.0
2677,4,0.0,235.0,235.0,1188.0
2678,5,0.0,235.0,235.0,1188.0
2679,6,0.0,235.0,235.0,1188.0
2680,7,0.0,235.0,235.0,1188.0
2681,8,0.0,235.0,235.0,1188.0
2682,0,0.0,235.0,235.0,1192.0
2683,1,0.0,235.0,235.0,1192.0
2684,2,0.0,235.0,235.0,1192.0
2685,3,0.0,235.0,235.0,1192.0
2686,4,0.0,235.0,235.0,1192.0
2687,5,0.0,235.0,235.0,1192.0
2688,6,0.0,235.0,235.0,1192.0
2689,7,0.0,235.0,235.0,1192.0
2690,8,0.0,235.0,235.0,1192.0
2691,0,0.0,235.0,235.0,1196.0
2692,1,0.0,235.0,235.0,1196.0
2693,2,0.0,235.0,235.0,1196.0
2694,3,0.0,235.0,235.0,1196.0
2695,4,0.0,235.0,235.0,1196.0
2696,5,0.0,235.0,235.0,1196.0
2697,6,0.0,235.0,235.0,1196.0
2698,7,0.0,235.0,235.0,1196.0
2699,8,0.0,235.0,235.0,1196.0
